crime_id,timestamp,date,time,year,month,day_of_week,hour,crime_type,ipc_bns_section,severity_score,district,police_station,location_name,location_type,latitude,longitude,weapon_used,investigation_status
DL-2025-017071,2025-11-15 02:14:28,2025-11-15,02:14,2025,11,Saturday,2,Assault / Brawl,BNS Sec 194 / 115,2,South,Hauz Khas,Hauz Khas Village / Aurobindo Marg,Nightlife & Commercial Hub,28.567709,77.189305,No,Chargesheet Filed
DL-2025-011698,2025-11-15 04:00:09,2025-11-15,04:00,2025,11,Saturday,4,Burglary,BNS Sec 305 / 331,3,Dwarka,Uttam Nagar,Uttam Nagar East Metro / Arya Samaj Road,Crowded Arterial Road,28.611193,77.054001,No,Untraced
DL-2025-027040,2025-11-15 04:11:53,2025-11-15,04:11,2025,11,Saturday,4,Motor Vehicle Theft,BNS Sec 303(2),2,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.578854,77.194678,No,Untraced
DL-2025-013734,2025-11-15 05:42:24,2025-11-15,05:42,2025,11,Saturday,5,Burglary,BNS Sec 305 / 331,3,Central,Karol Bagh,Gaffar Market / Ajmal Khan Road,Commercial Market,28.661196,77.185949,No,Untraced
DL-2025-017533,2025-11-15 10:16:17,2025-11-15,10:16,2025,11,Saturday,10,Pickpocketing / Theft,BNS Sec 303(2),1,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.581537,77.193658,No,Under Investigation
DL-2025-013472,2025-11-15 19:13:14,2025-11-15,19:13,2025,11,Saturday,19,Burglary,BNS Sec 305 / 331,3,North East,North East Sector PS,"General Sector Road, North East",Residential Colony,28.63027,76.990202,No,Chargesheet Filed
DL-2025-021550,2025-11-15 19:40:29,2025-11-15,19:40,2025,11,Saturday,19,Snatching,BNS Sec 304,3,New Delhi,Connaught Place,Inner / Outer Circle & Rajiv Chowk,Commercial & Transit Center,28.629256,77.218812,No,Untraced
DL-2025-008903,2025-11-15 22:10:26,2025-11-15,22:10,2025,11,Saturday,22,Pickpocketing / Theft,BNS Sec 303(2),1,Central,Paharganj,New Delhi Railway Station / Paharganj Bazaar,Transit Hub / Commercial,28.639549,77.21039,No,Chargesheet Filed
DL-2025-018197,2025-11-15 22:35:23,2025-11-15,22:35,2025,11,Saturday,22,Motor Vehicle Theft,BNS Sec 303(2),2,Outer,Outer Sector PS,"General Sector Road, Outer",Public Park / Open Ground,28.491474,77.313506,No,Chargesheet Filed
DL-2025-012906,2025-11-16 01:49:58,2025-11-16,01:49,2025,11,Sunday,1,Motor Vehicle Theft,BNS Sec 303(2),2,North East,North East Sector PS,"General Sector Road, North East",Residential Colony,28.740681,77.025306,No,Under Investigation
DL-2025-028392,2025-11-16 03:53:39,2025-11-16,03:53,2025,11,Sunday,3,Robbery,BNS Sec 309 / 311,5,North East,Seelampur,Seelampur Market & Flyover Underpass,Dense Residential & Market,28.679169,77.279895,Yes,Untraced
DL-2025-033762,2025-11-16 08:48:01,2025-11-16,08:48,2025,11,Sunday,8,Eve Teasing / Harassment,BNS Sec 74 / 79,3,New Delhi,Connaught Place,Inner / Outer Circle & Rajiv Chowk,Commercial & Transit Center,28.626569,77.225034,No,Under Investigation
DL-2025-005882,2025-11-16 09:02:29,2025-11-16,09:02,2025,11,Sunday,9,Snatching,BNS Sec 304,3,New Delhi,Connaught Place,Inner / Outer Circle & Rajiv Chowk,Commercial & Transit Center,28.631544,77.223147,Yes,Under Investigation
DL-2025-017249,2025-11-16 14:49:26,2025-11-16,14:49,2025,11,Sunday,14,Pickpocketing / Theft,BNS Sec 303(2),1,North,Kotwali,Chandni Chowk / Old Delhi Railway Station,Crowded Wholesale Market,28.652486,77.239858,No,Under Investigation
DL-2025-001313,2025-11-16 16:03:35,2025-11-16,16:03,2025,11,Sunday,16,Motor Vehicle Theft,BNS Sec 303(2),2,West,West Sector PS,"General Sector Road, West",Public Park / Open Ground,28.797119,77.002522,No,Under Investigation
DL-2025-033889,2025-11-16 19:26:57,2025-11-16,19:26,2025,11,Sunday,19,Snatching,BNS Sec 304,3,West,Rajouri Garden,Main Market & Metro Interchange,Commercial & Nightclub Hub,28.654519,77.128669,No,Under Investigation
DL-2025-003001,2025-11-16 20:35:25,2025-11-16,20:35,2025,11,Sunday,20,NDPS / Drug Offence,NDPS Act Sec 20 / 22,4,South,Hauz Khas,Hauz Khas Village / Aurobindo Marg,Nightlife & Commercial Hub,28.558409,77.188115,No,Chargesheet Filed
DL-2025-015003,2025-11-16 20:49:30,2025-11-16,20:49,2025,11,Sunday,20,Pickpocketing / Theft,BNS Sec 303(2),1,Outer North,Outer North Sector PS,"General Sector Road, Outer North",Near Market,28.75517,76.990407,No,Chargesheet Filed
DL-2025-007010,2025-11-16 21:56:24,2025-11-16,21:56,2025,11,Sunday,21,Robbery,BNS Sec 309 / 311,4,Outer,Mangolpuri,Mangolpuri Industrial Area / S-Block,Dense Resettlement Colony,28.707902,77.073687,No,Under Investigation
DL-2025-021522,2025-11-17 01:06:56,2025-11-17,01:06,2025,11,Monday,1,Robbery,BNS Sec 309 / 311,5,North,Kashmere Gate,ISBT Kashmere Gate & Metro Junction,Interstate Transit Hub,28.66438,77.222988,Yes,Chargesheet Filed
DL-2025-027966,2025-11-17 01:26:43,2025-11-17,01:26,2025,11,Monday,1,Motor Vehicle Theft,BNS Sec 303(2),2,Shahdara,Anand Vihar,Anand Vihar ISBT & Railway Terminal,Transit Terminal / Border,28.639598,77.317926,No,Chargesheet Filed
DL-2025-004746,2025-11-17 04:32:49,2025-11-17,04:32,2025,11,Monday,4,Burglary,BNS Sec 305 / 331,3,West,Janakpuri,Janakpuri District Centre,Commercial Complex,28.625307,77.069474,No,Untraced
DL-2025-011156,2025-11-17 04:43:00,2025-11-17,04:43,2025,11,Monday,4,Motor Vehicle Theft,BNS Sec 303(2),2,North East,Seelampur,Seelampur Market & Flyover Underpass,Dense Residential & Market,28.665179,77.287216,No,Under Investigation
DL-2025-003595,2025-11-17 12:31:09,2025-11-17,12:31,2025,11,Monday,12,Snatching,BNS Sec 304,3,North,Kotwali,Chandni Chowk / Old Delhi Railway Station,Crowded Wholesale Market,28.655487,77.235443,No,Chargesheet Filed
DL-2025-016590,2025-11-17 12:54:48,2025-11-17,12:54,2025,11,Monday,12,Robbery,BNS Sec 309 / 311,5,Outer North,Bawana,Bawana Industrial Area Sector 1-5,Industrial Complex,28.793279,77.030588,Yes,Under Investigation
DL-2025-004737,2025-11-17 14:18:01,2025-11-17,14:18,2025,11,Monday,14,Snatching,BNS Sec 304,3,Dwarka,Uttam Nagar,Uttam Nagar East Metro / Arya Samaj Road,Crowded Arterial Road,28.625063,77.049599,No,Chargesheet Filed
DL-2025-016094,2025-11-17 14:30:23,2025-11-17,14:30,2025,11,Monday,14,Burglary,BNS Sec 305 / 331,3,Outer North,Bawana,Bawana Industrial Area Sector 1-5,Industrial Complex,28.790193,77.034763,No,Under Investigation
DL-2025-025586,2025-11-17 16:34:59,2025-11-17,16:34,2025,11,Monday,16,Eve Teasing / Harassment,BNS Sec 74 / 79,3,South,Saket,Select Citywalk & Press Enclave,Mall & Commercial Strip,28.528907,77.222226,No,Under Investigation
DL-2025-027646,2025-11-17 18:25:04,2025-11-17,18:25,2025,11,Monday,18,Snatching,BNS Sec 304,3,Shahdara,Anand Vihar,Anand Vihar ISBT & Railway Terminal,Transit Terminal / Border,28.642528,77.308961,Yes,Chargesheet Filed
DL-2025-001501,2025-11-17 18:39:02,2025-11-17,18:39,2025,11,Monday,18,Robbery,BNS Sec 309 / 311,5,Outer North,Bawana,Bawana Industrial Area Sector 1-5,Industrial Complex,28.796018,77.036003,Yes,Untraced
DL-2025-019215,2025-11-17 20:48:29,2025-11-17,20:48,2025,11,Monday,20,Motor Vehicle Theft,BNS Sec 303(2),2,North East,Jafrabad,Jafrabad Main Road / Metro Station,High Density Residential,28.688103,77.261658,No,Under Investigation
DL-2025-013775,2025-11-17 22:00:56,2025-11-17,22:00,2025,11,Monday,22,Snatching,BNS Sec 304,3,Central,Karol Bagh,Gaffar Market / Ajmal Khan Road,Commercial Market,28.661053,77.197293,No,Cancelled / False FIR
DL-2025-004907,2025-11-17 22:10:03,2025-11-17,22:10,2025,11,Monday,22,Snatching,BNS Sec 304,3,Dwarka,Dwarka Sector 23,Dwarka Expressway / Sector 21 Terminal,Transit Expressway & Isolated Stretch,28.55673,77.058955,No,Chargesheet Filed
DL-2025-013607,2025-11-17 22:15:07,2025-11-17,22:15,2025,11,Monday,22,Motor Vehicle Theft,BNS Sec 303(2),2,South,South Sector PS,"General Sector Road, South",Residential Colony,28.51572,77.081858,No,Convicted
DL-2025-005478,2025-11-18 02:04:28,2025-11-18,02:04,2025,11,Tuesday,2,Motor Vehicle Theft,BNS Sec 303(2),2,North East,Seelampur,Seelampur Market & Flyover Underpass,Dense Residential & Market,28.672206,77.273691,No,Under Investigation
DL-2025-027113,2025-11-18 02:23:12,2025-11-18,02:23,2025,11,Tuesday,2,Motor Vehicle Theft,BNS Sec 303(2),2,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.572296,77.189344,No,Chargesheet Filed
DL-2025-010449,2025-11-18 03:42:27,2025-11-18,03:42,2025,11,Tuesday,3,Motor Vehicle Theft,BNS Sec 303(2),2,South East,Okhla Industrial Area,Okhla Phase II & Railway Siding,Industrial Area,28.53081,77.271912,No,Untraced
DL-2025-022269,2025-11-18 04:20:51,2025-11-18,04:20,2025,11,Tuesday,4,Motor Vehicle Theft,BNS Sec 303(2),2,Rohini,Prashant Vihar,Sector 14 / Outer Ring Road Hub,Residential & Highway Arterial,28.718697,77.104396,No,Under Investigation
DL-2025-029136,2025-11-18 04:35:56,2025-11-18,04:35,2025,11,Tuesday,4,Motor Vehicle Theft,BNS Sec 303(2),2,West,Janakpuri,Janakpuri District Centre,Commercial Complex,28.631199,77.07393,No,Chargesheet Filed
DL-2025-031036,2025-11-18 04:56:27,2025-11-18,04:56,2025,11,Tuesday,4,Snatching,BNS Sec 304,3,Dwarka,Uttam Nagar,Uttam Nagar East Metro / Arya Samaj Road,Crowded Arterial Road,28.616897,77.056353,No,Chargesheet Filed
DL-2025-011563,2025-11-18 08:52:05,2025-11-18,08:52,2025,11,Tuesday,8,Motor Vehicle Theft,BNS Sec 303(2),2,South East,South East Sector PS,"General Sector Road, South East",Public Park / Open Ground,28.453999,76.945341,No,Untraced
DL-2025-013129,2025-11-18 12:40:36,2025-11-18,12:40,2025,11,Tuesday,12,Motor Vehicle Theft,BNS Sec 303(2),2,North,Kotwali,Chandni Chowk / Old Delhi Railway Station,Crowded Wholesale Market,28.655261,77.224848,No,Chargesheet Filed
DL-2025-022033,2025-11-18 12:45:48,2025-11-18,12:45,2025,11,Tuesday,12,Pickpocketing / Theft,BNS Sec 303(2),1,West,Rajouri Garden,Main Market & Metro Interchange,Commercial & Nightclub Hub,28.656289,77.121507,No,Untraced
DL-2025-032715,2025-11-18 17:50:37,2025-11-18,17:50,2025,11,Tuesday,17,Motor Vehicle Theft,BNS Sec 303(2),2,South,South Sector PS,"General Sector Road, South",Near Market,28.692259,77.051614,No,Chargesheet Filed
DL-2025-034689,2025-11-18 19:36:57,2025-11-18,19:36,2025,11,Tuesday,19,Motor Vehicle Theft,BNS Sec 303(2),2,North,Kashmere Gate,ISBT Kashmere Gate & Metro Junction,Interstate Transit Hub,28.66719,77.23666,No,Under Investigation
DL-2025-020043,2025-11-18 19:57:33,2025-11-18,19:57,2025,11,Tuesday,19,Snatching,BNS Sec 304,3,Rohini,Prashant Vihar,Sector 14 / Outer Ring Road Hub,Residential & Highway Arterial,28.722628,77.110072,No,Untraced
DL-2025-034475,2025-11-18 21:49:03,2025-11-18,21:49,2025,11,Tuesday,21,Motor Vehicle Theft,BNS Sec 303(2),2,Shahdara,Anand Vihar,Anand Vihar ISBT & Railway Terminal,Transit Terminal / Border,28.656388,77.304567,No,Convicted
DL-2025-032602,2025-11-18 22:58:39,2025-11-18,22:58,2025,11,Tuesday,22,Pickpocketing / Theft,BNS Sec 303(2),1,Central,Karol Bagh,Gaffar Market / Ajmal Khan Road,Commercial Market,28.651796,77.194889,No,Chargesheet Filed
DL-2025-020131,2025-11-19 04:38:52,2025-11-19,04:38,2025,11,Wednesday,4,Burglary,BNS Sec 305 / 331,3,Central,Karol Bagh,Gaffar Market / Ajmal Khan Road,Commercial Market,28.652783,77.196844,No,Chargesheet Filed
DL-2025-020705,2025-11-19 07:18:54,2025-11-19,07:18,2025,11,Wednesday,7,Snatching,BNS Sec 304,3,West,Janakpuri,Janakpuri District Centre,Commercial Complex,28.62431,77.084138,No,Chargesheet Filed
DL-2025-025383,2025-11-19 12:22:18,2025-11-19,12:22,2025,11,Wednesday,12,Motor Vehicle Theft,BNS Sec 303(2),2,Central,Paharganj,New Delhi Railway Station / Paharganj Bazaar,Transit Hub / Commercial,28.635502,77.215543,No,Chargesheet Filed
DL-2025-020638,2025-11-19 12:41:14,2025-11-19,12:41,2025,11,Wednesday,12,Pickpocketing / Theft,BNS Sec 303(2),1,North,Kotwali,Chandni Chowk / Old Delhi Railway Station,Crowded Wholesale Market,28.660945,77.233584,No,Untraced
DL-2025-026974,2025-11-19 14:04:01,2025-11-19,14:04,2025,11,Wednesday,14,Pickpocketing / Theft,BNS Sec 303(2),1,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.578507,77.186313,No,Chargesheet Filed
DL-2025-015028,2025-11-19 15:37:38,2025-11-19,15:37,2025,11,Wednesday,15,Pickpocketing / Theft,BNS Sec 303(2),1,North East,North East Sector PS,"General Sector Road, North East",Residential Colony,28.522452,76.950018,No,Under Investigation
DL-2025-014966,2025-11-19 16:09:30,2025-11-19,16:09,2025,11,Wednesday,16,Snatching,BNS Sec 304,3,Rohini,Rohini Sector PS,"General Sector Road, Rohini",Public Park / Open Ground,28.814075,77.204935,No,Under Investigation
DL-2025-030067,2025-11-19 20:29:44,2025-11-19,20:29,2025,11,Wednesday,20,Snatching,BNS Sec 304,3,Central,Central Sector PS,"General Sector Road, Central",Near Market,28.541221,76.944749,No,Chargesheet Filed
DL-2025-032275,2025-11-19 20:39:35,2025-11-19,20:39,2025,11,Wednesday,20,Cyber Crime,IT Act Sec 66D / BNS 318,2,New Delhi,Connaught Place,Inner / Outer Circle & Rajiv Chowk,Commercial & Transit Center,28.631241,77.230244,No,Chargesheet Filed
DL-2025-004161,2025-11-19 20:44:14,2025-11-19,20:44,2025,11,Wednesday,20,Robbery,BNS Sec 309 / 311,4,East,Ghazipur,Ghazipur Mandi / Delhi-UP Border,Interstate Border / Wholesale Mandi,28.631684,77.329126,No,Under Investigation
DL-2025-000342,2025-11-19 20:48:30,2025-11-19,20:48,2025,11,Wednesday,20,Snatching,BNS Sec 304,3,Rohini,Prashant Vihar,Sector 14 / Outer Ring Road Hub,Residential & Highway Arterial,28.714144,77.111069,No,Convicted
DL-2025-031963,2025-11-19 20:55:42,2025-11-19,20:55,2025,11,Wednesday,20,Robbery,BNS Sec 309 / 311,5,Shahdara,Anand Vihar,Anand Vihar ISBT & Railway Terminal,Transit Terminal / Border,28.651727,77.311217,Yes,Convicted
DL-2025-025973,2025-11-19 22:29:49,2025-11-19,22:29,2025,11,Wednesday,22,Burglary,BNS Sec 305 / 331,3,Outer North,Bawana,Bawana Industrial Area Sector 1-5,Industrial Complex,28.811227,77.032856,No,Cancelled / False FIR
DL-2025-025489,2025-11-20 00:23:47,2025-11-20,00:23,2025,11,Thursday,0,Motor Vehicle Theft,BNS Sec 303(2),2,North East,Seelampur,Seelampur Market & Flyover Underpass,Dense Residential & Market,28.663692,77.269773,No,Chargesheet Filed
DL-2025-024430,2025-11-20 02:03:35,2025-11-20,02:03,2025,11,Thursday,2,Motor Vehicle Theft,BNS Sec 303(2),2,North East,North East Sector PS,"General Sector Road, North East",Near Market,28.689159,76.978681,No,Untraced
DL-2025-023196,2025-11-20 02:56:34,2025-11-20,02:56,2025,11,Thursday,2,Snatching,BNS Sec 304,3,Shahdara,Anand Vihar,Anand Vihar ISBT & Railway Terminal,Transit Terminal / Border,28.647787,77.322207,No,Chargesheet Filed
DL-2025-031257,2025-11-20 08:08:16,2025-11-20,08:08,2025,11,Thursday,8,Motor Vehicle Theft,BNS Sec 303(2),2,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.573458,77.198208,No,Under Investigation
DL-2025-000903,2025-11-20 12:59:28,2025-11-20,12:59,2025,11,Thursday,12,Burglary,BNS Sec 305 / 331,3,Rohini,Prashant Vihar,Sector 14 / Outer Ring Road Hub,Residential & Highway Arterial,28.712814,77.102822,No,Untraced
DL-2025-033250,2025-11-20 16:37:38,2025-11-20,16:37,2025,11,Thursday,16,Snatching,BNS Sec 304,3,South,South Sector PS,"General Sector Road, South",Roadside / Highway,28.481051,77.314029,No,Under Investigation
DL-2025-016501,2025-11-20 16:50:32,2025-11-20,16:50,2025,11,Thursday,16,Pickpocketing / Theft,BNS Sec 303(2),1,North,Kotwali,Chandni Chowk / Old Delhi Railway Station,Crowded Wholesale Market,28.656862,77.236092,No,Untraced
DL-2025-022175,2025-11-20 17:15:31,2025-11-20,17:15,2025,11,Thursday,17,Pickpocketing / Theft,BNS Sec 303(2),1,East,Ghazipur,Ghazipur Mandi / Delhi-UP Border,Interstate Border / Wholesale Mandi,28.628947,77.332555,No,Untraced
DL-2025-003423,2025-11-20 18:41:27,2025-11-20,18:41,2025,11,Thursday,18,Motor Vehicle Theft,BNS Sec 303(2),2,Outer North,Bawana,Bawana Industrial Area Sector 1-5,Industrial Complex,28.787461,77.033451,No,Untraced
DL-2025-029570,2025-11-20 23:27:57,2025-11-20,23:27,2025,11,Thursday,23,Snatching,BNS Sec 304,3,South West,Sarojini Nagar,Sarojini Nagar Export Market,Bustling Flea Market,28.585008,77.201708,No,Untraced
DL-2025-028733,2025-11-21 00:13:10,2025-11-21,00:13,2025,11,Friday,0,NDPS / Drug Offence,NDPS Act Sec 20 / 22,4,Outer,Mangolpuri,Mangolpuri Industrial Area / S-Block,Dense Resettlement Colony,28.686143,77.078681,No,Under Investigation
DL-2025-023306,2025-11-21 00:32:02,2025-11-21,00:32,2025,11,Friday,0,Motor Vehicle Theft,BNS Sec 303(2),2,Dwarka,Dwarka Sector 23,Dwarka Expressway / Sector 21 Terminal,Transit Expressway & Isolated Stretch,28.550407,77.053726,No,Chargesheet Filed
DL-2025-004373,2025-11-21 00:40:23,2025-11-21,00:40,2025,11,Friday,0,Assault / Hurt,BNS Sec 115 / 117,3,North East,Jafrabad,Jafrabad Main Road / Metro Station,High Density Residential,28.690878,77.270152,No,Under Investigation
DL-2025-003375,2025-11-21 01:23:17,2025-11-21,01:23,2025,11,Friday,1,Motor Vehicle Theft,BNS Sec 303(2),2,Rohini,Prashant Vihar,Sector 14 / Outer Ring Road Hub,Residential & Highway Arterial,28.726115,77.100521,No,Under Investigation
DL-2025-013013,2025-11-21 03:29:20,2025-11-21,03:29,2025,11,Friday,3,Burglary,BNS Sec 305 / 331,3,North,Kotwali,Chandni Chowk / Old Delhi Railway Station,Crowded Wholesale Market,28.655562,77.23309,No,Chargesheet Filed
DL-2025-020034,2025-11-21 12:23:01,2025-11-21,12:23,2025,11,Friday,12,Burglary,BNS Sec 305 / 331,3,South East,Okhla Industrial Area,Okhla Phase II & Railway Siding,Industrial Area,28.532565,77.264296,No,Chargesheet Filed
DL-2025-005620,2025-11-21 15:20:44,2025-11-21,15:20,2025,11,Friday,15,Snatching,BNS Sec 304,3,North East,Seelampur,Seelampur Market & Flyover Underpass,Dense Residential & Market,28.666914,77.273625,No,Convicted
DL-2025-029874,2025-11-21 16:06:15,2025-11-21,16:06,2025,11,Friday,16,Motor Vehicle Theft,BNS Sec 303(2),2,Central,Karol Bagh,Gaffar Market / Ajmal Khan Road,Commercial Market,28.655221,77.188262,No,Chargesheet Filed
DL-2025-032233,2025-11-21 17:07:36,2025-11-21,17:07,2025,11,Friday,17,Pickpocketing / Theft,BNS Sec 303(2),1,New Delhi,Connaught Place,Inner / Outer Circle & Rajiv Chowk,Commercial & Transit Center,28.63671,77.215429,No,Convicted
DL-2025-027263,2025-11-21 23:40:14,2025-11-21,23:40,2025,11,Friday,23,Snatching,BNS Sec 304,3,North East,Jafrabad,Jafrabad Main Road / Metro Station,High Density Residential,28.678914,77.272119,Yes,Under Investigation
DL-2025-019291,2025-11-22 02:00:29,2025-11-22,02:00,2025,11,Saturday,2,Assault / Hurt,BNS Sec 115 / 117,3,New Delhi,New Delhi Sector PS,"General Sector Road, New Delhi",Near Market,28.476516,77.129376,No,Untraced
DL-2025-021414,2025-11-22 15:04:52,2025-11-22,15:04,2025,11,Saturday,15,Pickpocketing / Theft,BNS Sec 303(2),1,South East,Lajpat Nagar,Central Market Lajpat Nagar II,Shopping District,28.570512,77.241102,No,Chargesheet Filed
DL-2025-023273,2025-11-22 18:51:34,2025-11-22,18:51,2025,11,Saturday,18,Motor Vehicle Theft,BNS Sec 303(2),2,South,Saket,Select Citywalk & Press Enclave,Mall & Commercial Strip,28.51783,77.226317,No,Chargesheet Filed
DL-2025-012847,2025-11-22 19:43:46,2025-11-22,19:43,2025,11,Saturday,19,Assault / Hurt,BNS Sec 115 / 117,3,Outer North,Bawana,Bawana Industrial Area Sector 1-5,Industrial Complex,28.796864,77.035785,No,Under Investigation
DL-2025-034411,2025-11-22 20:22:53,2025-11-22,20:22,2025,11,Saturday,20,Snatching,BNS Sec 304,3,South,Saket,Select Citywalk & Press Enclave,Mall & Commercial Strip,28.522207,77.219426,Yes,Under Investigation
DL-2025-008895,2025-11-22 21:39:39,2025-11-22,21:39,2025,11,Saturday,21,Assault / Hurt,BNS Sec 115 / 117,3,South East,Okhla Industrial Area,Okhla Phase II & Railway Siding,Industrial Area,28.534185,77.267642,No,Under Investigation
DL-2025-003409,2025-11-22 23:04:00,2025-11-22,23:04,2025,11,Saturday,23,Robbery,BNS Sec 309 / 311,5,East,Ghazipur,Ghazipur Mandi / Delhi-UP Border,Interstate Border / Wholesale Mandi,28.623405,77.324263,Yes,Untraced
DL-2025-026650,2025-11-22 23:57:00,2025-11-22,23:57,2025,11,Saturday,23,Snatching,BNS Sec 304,3,West,Rajouri Garden,Main Market & Metro Interchange,Commercial & Nightclub Hub,28.640291,77.117157,No,Under Investigation
DL-2025-007615,2025-11-23 01:03:04,2025-11-23,01:03,2025,11,Sunday,1,Motor Vehicle Theft,BNS Sec 303(2),2,Central,Paharganj,New Delhi Railway Station / Paharganj Bazaar,Transit Hub / Commercial,28.646679,77.204338,No,Chargesheet Filed
DL-2025-022100,2025-11-23 02:40:41,2025-11-23,02:40,2025,11,Sunday,2,Burglary,BNS Sec 305 / 331,3,South East,Okhla Industrial Area,Okhla Phase II & Railway Siding,Industrial Area,28.521776,77.27466,No,Under Investigation
DL-2025-034225,2025-11-23 03:18:32,2025-11-23,03:18,2025,11,Sunday,3,Motor Vehicle Theft,BNS Sec 303(2),2,Central,Paharganj,New Delhi Railway Station / Paharganj Bazaar,Transit Hub / Commercial,28.643841,77.216212,No,Under Investigation
