record_id,district,police_station,landmark_premise,premises_type,crime_category,statutory_ipc,date,hour,minute,day_of_week,is_weekend,is_night,is_rush_hour,latitude,longitude,severity_score,risk_index,risk_level,is_high_risk,confirmation_status
DEL-FIR-2025-106586,North-East,Gokulpuri,Jafrabad Main Road,Street & Public Roadways,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-01-07,9,43,Tuesday,0,0,1,28.684262,77.266557,2,0.385,Low,0,Confirmed
DEL-FIR-2025-106587,North,Timarpur,Sadar Bazar Wholesale Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-05-02,23,9,Friday,0,1,0,28.656638,77.213107,4,0.752,High,1,Confirmed
DEL-FIR-2025-106588,North-West,Model Town,Wazirpur Industrial Area,Industrial & Warehouse Estates,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-02-11,10,57,Tuesday,0,0,1,28.697911,77.17029,4,0.547,Medium,0,Confirmed
DEL-FIR-2025-106589,West,Punjabi Bagh,Tilak Nagar Metro Station,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-11-08,0,0,Saturday,1,1,0,28.641335,77.098565,3,0.76,High,1,Confirmed
DEL-FIR-2025-106590,New Delhi,Chanakyapuri,Chanakyapuri Diplomatic Enclave,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-02-27,2,46,Thursday,0,1,0,28.581142,77.180178,3,0.493,Medium,0,Confirmed
DEL-FIR-2025-106591,New Delhi,Mandir Marg,Rajiv Chowk Metro Interchange,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-05-09,19,19,Friday,0,0,1,28.63237,77.221352,3,0.502,Medium,0,Confirmed
DEL-FIR-2025-106592,Dwarka,Uttam Nagar,Dwarka Sector 10 District Court & Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-06-16,3,53,Monday,0,1,0,28.583601,77.058859,3,0.632,Medium,0,Confirmed
DEL-FIR-2025-106593,South-East,Kalkaji,Nehru Place IT & Electronics Complex,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-06-17,17,14,Tuesday,0,0,1,,,4,0.589,Medium,0,Confirmed
DEL-FIR-2025-106594,North,Maurice Nagar,Delhi University North Campus Arts Faculty,Educational & Campus Environs,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-12-06,17,5,Saturday,1,0,1,28.689469,77.205607,3,0.493,Medium,0,Confirmed
DEL-FIR-2025-106595,Rohini,Prashant Vihar,Rithala Metro Terminal,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-01-24,2,47,Friday,0,1,0,28.724716,77.109293,3,0.579,Medium,0,Confirmed
DEL-FIR-2025-106596,New Delhi,Connaught Place,Chanakyapuri Diplomatic Enclave,Residential Gated Colony,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-06-22,8,14,Sunday,1,0,1,28.570008,77.186311,4,0.64,Medium,0,Confirmed
DEL-FIR-2025-106597,South-West,Vasant Vihar,Vasant Vihar Basant Lok Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-01-18,17,56,Saturday,1,0,1,28.55592,77.166087,3,0.605,Medium,0,Confirmed
DEL-FIR-2025-106598,South-West,Vasant Vihar,Dhaula Kuan Underpass Intersection,Street & Public Roadways,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-12-16,10,28,Tuesday,0,0,1,28.592174,77.162512,2,0.308,Low,0,Confirmed
DEL-FIR-2025-106599,North-East,Khajuri Khas,Bhajanpura Wazirabad Road Intersection,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2025-11-06,3,38,Thursday,0,1,0,28.700465,77.264251,3,0.563,Medium,0,Confirmed
DEL-FIR-2025-106600,Rohini,Prashant Vihar,Rohini Sector 3 Japanese Park Perimeter,Parks & Isolated Environs,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-10-03,18,30,Friday,0,0,1,28.722111,77.119494,2,0.384,Low,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-106601,West,Patel Nagar,Tilak Nagar Metro Station,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-02-23,3,4,Sunday,1,1,0,28.636393,77.098384,4,0.816,High,1,Confirmed
DEL-FIR-2025-106602,Outer-North,Shahbad Daulatpur,Shahbad Dairy Area,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-04-10,3,30,Thursday,0,1,0,28.756565,77.110167,3,0.617,Medium,0,Confirmed
DEL-FIR-2025-106603,East,Pandav Nagar,Akshardham Metro Station Corridor,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-09-02,23,18,Tuesday,0,1,0,28.618678,77.283626,4,0.852,High,1,Unconfirmed / Unverified Tip
DEL-FIR-2025-106604,West,Patel Nagar,Rajouri Garden Main Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-10-10,23,21,Friday,0,1,0,28.650644,77.123147,4,0.685,High,1,Confirmed
DEL-FIR-2025-106605,South-East,Kalkaji,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-03-27,18,14,Thursday,0,0,1,28.557167,77.234736,2,0.449,Medium,0,Pending Investigation
DEL-FIR-2025-106606,South-East,Lajpat Nagar,Nehru Place IT & Electronics Complex,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-08-31,22,9,Sunday,1,1,0,28.552629,77.251261,4,0.786,High,1,Confirmed
DEL-FIR-2025-106607,,Alipur,Samaypur Badli Metro & Railway Hub,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-10-03,21,36,Friday,0,0,0,28.745559,77.143533,3,0.53,Medium,0,Confirmed
DEL-FIR-2025-106608,North-West,Model Town,Wazirpur Industrial Area,Industrial & Warehouse Estates,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-05-02,19,25,Friday,0,0,1,28.696209,77.169513,3,0.372,Low,0,Pending Investigation
DEL-FIR-2025-106609,North-East,Khajuri Khas,Gokulpuri Tyre Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-06-08,12,40,Sunday,1,0,0,28.701196,77.280751,3,0.575,Medium,0,Confirmed
DEL-FIR-2025-106610,North,Sadar Bazar,Delhi University North Campus Arts Faculty,Educational & Campus Environs,Motor Vehicle Theft,IPC 379 (BNS 303),2025-09-21,17,13,Sunday,1,0,1,28.691768,77.208891,3,0.603,Medium,0,Confirmed
DEL-FIR-2025-106611,South,Hauz Khas,Saket Select Citywalk Environs,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-05-27,23,22,Tuesday,0,1,0,28.527871,77.218189,3,0.713,High,1,Confirmed
DEL-FIR-2025-106612,East,Pandav Nagar,Preet Vihar Commercial Complex,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-01-05,5,47,Sunday,1,1,0,28.640717,77.299648,4,0.86,High,1,Unconfirmed / Unverified Tip
DEL-FIR-2025-106613,West,Janakpuri,Tilak Nagar Metro Station,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-12-24,20,58,Wednesday,0,0,1,,,3,0.548,Medium,0,Confirmed
DEL-FIR-2025-106614,New Delhi,Chanakyapuri,Connaught Place Inner Circle,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-01-11,0,2,Saturday,1,1,0,28.63372,77.212241,2,0.639,Medium,0,Confirmed
DEL-FIR-2025-106615,West,Tilak Nagar,Tilak Nagar Metro Station,Transit & Metro Hub,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-09-19,8,32,Friday,0,0,1,28.635232,77.094688,2,0.51,Medium,0,Pending Investigation
DEL-FIR-2025-106616,South-East,Okhla,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-12-22,9,31,Monday,0,0,1,28.553959,77.233872,2,0.45,Medium,0,Confirmed
DEL-FIR-2025-106617,New Delhi,Tilak Marg,Rajiv Chowk Metro Interchange,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-02-01,5,22,Saturday,1,1,0,28.633939,77.21283,4,0.8,High,1,Confirmed
DEL-FIR-2025-106618,Outer,Mangolpuri,Peeragarhi Intersection & Metro,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-06-17,23,29,Tuesday,0,1,0,28.676528,77.094701,3,0.638,Medium,0,False Alarm / Dismissed
DEL-FIR-2025-106619,North,Kashmere Gate,Civil Lines Rajpur Road,Residential Gated Colony,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-07-21,0,47,Monday,0,1,0,28.675086,77.21136,3,0.55,Medium,0,Pending Investigation
DEL-FIR-2025-106620,South-East,Okhla,Lajpat Nagar Central Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-02-26,0,1,Wednesday,0,1,0,30.651608,76.324063,4,0.768,High,1,Pending Investigation
DEL-FIR-2025-106621,New Delhi,Mandir Marg,Connaught Place Inner Circle,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-07-22,9,19,Tuesday,0,0,1,28.628384,77.219639,3,0.539,Medium,0,Confirmed
DEL-FIR-2025-106622,Rohini,South Rohini,Rithala Metro Terminal,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-08-22,3,0,Friday,0,1,0,28.720281,77.10322,4,0.78,High,1,Confirmed
DEL-FIR-2025-106623,South,Saket,Hauz Khas Village Social Hub,Commercial & Retail Market,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-12-16,23,54,Tuesday,0,1,0,28.552225,77.195246,3,0.656,High,1,Confirmed
DEL-FIR-2025-106624,West,Rajouri Garden,Janakpuri District Centre,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-11-23,1,1,Sunday,1,1,0,28.63259,77.080707,4,0.832,High,1,Confirmed
DEL-FIR-2025-106625,South-East,Sarita Vihar,Nehru Place IT & Electronics Complex,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-07-16,13,44,Wednesday,0,0,0,28.552347,77.251571,3,0.543,Medium,0,Confirmed
DEL-FIR-2025-106626,North,Maurice Nagar,Delhi University North Campus Arts Faculty,Educational & Campus Environs,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-03-08,6,41,Saturday,1,0,0,28.688382,77.204881,4,0.595,Medium,0,Confirmed
DEL-FIR-2025-106627,North,Timarpur,Kamla Nagar Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-07-04,13,13,Friday,0,0,0,28.683114,77.205659,4,0.656,High,1,Confirmed
DEL-FIR-2025-106628,East,Laxmi Nagar,Laxmi Nagar Vikas Marg Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-10-18,21,51,Saturday,1,0,0,28.63045,77.276157,3,0.587,Medium,0,Pending Investigation
DEL-FIR-2025-106629,East,Pandav Nagar,Kalyanpuri Bus Terminal Environs,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-07-07,0,36,Monday,0,1,0,,,3,0.635,Medium,0,Confirmed
DEL-FIR-2025-106630,North-East,Khajuri Khas,Jafrabad Main Road,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2025-06-22,1,3,Sunday,1,1,0,28.683273,77.26514,3,0.628,Medium,0,Confirmed
DEL-FIR-2025-106631,South-East,Kalkaji,Okhla Phase 3 Industrial Estate,Industrial & Warehouse Estates,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-06-10,1,16,Tuesday,0,1,0,28.533437,77.274557,4,0.659,High,1,Confirmed
DEL-FIR-2025-106632,New Delhi,Connaught Place,Rajiv Chowk Metro Interchange,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-09-01,13,42,Monday,0,0,0,28.633253,77.219244,4,0.635,Medium,0,Confirmed
DEL-FIR-2025-106633,South,Hauz Khas,Mehrauli Archaeological Park Perimeter,Parks & Isolated Environs,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-02-20,2,9,Thursday,0,1,0,,,2,0.527,Medium,0,Pending Investigation
DEL-FIR-2025-106634,South-East,Okhla,Kalkaji Mandir Metro Hub,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-01-21,23,5,Tuesday,0,1,0,28.544678,77.258577,3,0.679,High,1,Pending Investigation
DEL-FIR-2025-106635,Rohini,South Rohini,Rithala Metro Terminal,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-08-10,0,45,Sunday,1,1,0,28.71756,77.104697,3,0.765,High,1,Unconfirmed / Unverified Tip
DEL-FIR-2025-106636,Outer,Sultanpuri,Nangloi Metro Rohtak Road,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-06-14,22,41,Saturday,1,1,0,28.683633,77.063151,3,0.724,High,1,Pending Investigation
DEL-FIR-2025-106637,Central,Karol Bagh,Chandni Chowk Main Street,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-04-20,12,31,Sunday,1,0,0,28.652527,77.232755,3,0.538,Medium,0,Confirmed
DEL-FIR-2025-106638,South,Greater Kailash,Mehrauli Archaeological Park Perimeter,Parks & Isolated Environs,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-07-14,20,53,Monday,0,0,1,28.525085,77.18493,4,0.577,Medium,0,Confirmed
DEL-FIR-2025-106639,North-West,Model Town,Model Town 2 Gujranwala Town,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-04-07,4,49,Monday,0,1,0,28.701831,77.192245,3,0.48,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-106640,Dwarka,Dwarka Sector 10,Uttam Nagar East Metro Chowk,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-06-05,23,3,Thursday,0,1,0,,,3,0.563,Medium,0,Confirmed
DEL-FIR-2025-106641,South-East,Nehru Place,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-03-08,14,25,Saturday,1,0,0,28.553201,77.23754,4,0.72,High,1,Confirmed
DEL-FIR-2025-106642,North,Timarpur,Sadar Bazar Wholesale Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-04-21,22,19,Monday,0,1,0,28.653671,77.206823,3,0.678,High,1,Confirmed
DEL-FIR-2025-106643,Outer,Sultanpuri,Paschim Vihar Jwala Heri Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-04-17,16,55,Thursday,0,0,0,28.676758,77.106146,2,0.382,Low,0,Confirmed
DEL-FIR-2025-106644,South,Saket,Saket Select Citywalk Environs,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-08-06,16,16,Wednesday,0,0,0,28.527164,77.219955,2,0.484,Medium,0,Confirmed
DEL-FIR-2025-106645,New Delhi,Tilak Marg,Rajiv Chowk Metro Interchange,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-06-01,19,47,Sunday,1,0,1,28.630321,77.216503,3,0.719,High,1,Pending Investigation
DEL-FIR-2025-106646,South-West,Vasant Kunj,Vasant Kunj Promenade Mall,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-03-03,17,52,Monday,0,0,1,,,3,0.468,Medium,0,Confirmed
DEL-FIR-2025-106647,North-East,Bhajanpura,Gokulpuri Tyre Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-10-04,17,37,Saturday,1,0,1,28.704055,77.283068,3,0.617,Medium,0,Confirmed
DEL-FIR-2025-106648,Outer-North,Samaypur Badli,Narela Food Park & Mandi,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-01-11,20,44,Saturday,1,0,1,28.848482,77.091347,3,0.589,Medium,0,Confirmed
DEL-FIR-2025-106649,North-West,Bharat Nagar,Ashok Vihar Deep Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-09-24,0,20,Wednesday,0,1,0,28.68872,77.176447,3,0.664,High,1,Confirmed
DEL-FIR-2025-106650,South-West,RK Puram,Vasant Kunj Promenade Mall,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-07-07,1,21,Monday,0,1,0,28.538004,77.156972,3,0.634,Medium,0,Confirmed
DEL-FIR-2025-106651,Outer-North,Samaypur Badli,Samaypur Badli Metro & Railway Hub,Transit & Metro Hub,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-06-24,0,31,Tuesday,0,1,0,28.744916,77.142061,3,0.604,Medium,0,Confirmed
DEL-FIR-2025-106652,North,Civil Lines,Sadar Bazar Wholesale Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-05-24,9,39,Saturday,1,0,1,28.652729,77.204769,4,0.77,High,1,Confirmed
DEL-FIR-2025-106653,Outer,Mangolpuri,Nangloi Metro Rohtak Road,Transit & Metro Hub,Motor Vehicle Theft,IPC 379 (BNS 303),2025-04-08,0,11,Tuesday,0,1,0,28.684037,77.064782,3,0.619,Medium,0,Confirmed
DEL-FIR-2025-106654,South-East,Okhla,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-01-12,5,47,Sunday,1,1,0,28.543934,77.23145,3,0.788,High,1,Confirmed
DEL-FIR-2025-106655,East,Kalyanpuri,Mayur Vihar Phase 1 Pocket 1,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-04-01,9,7,Tuesday,0,0,1,28.612397,77.297997,2,0.343,Low,0,Confirmed
DEL-FIR-2025-106656,South,Mehrauli,Hauz Khas Metro Station Interchange,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-04-28,21,48,Monday,0,0,0,28.546042,77.205233,4,0.637,Medium,0,False Alarm / Dismissed
DEL-FIR-2025-106657,South-West,Vasant Vihar,RK Puram Sector 4 Complex,Residential Gated Colony,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-09-05,22,19,Friday,0,1,0,28.566205,77.177888,3,0.515,Medium,0,False Alarm / Dismissed
DEL-FIR-2025-106658,South,Mehrauli,Hauz Khas Village Social Hub,Commercial & Retail Market,Motor Vehicle Theft,IPC 379 (BNS 303),2025-08-21,2,9,Thursday,0,1,0,28.551207,77.19592,3,0.615,Medium,0,Pending Investigation
DEL-FIR-2025-106659,South-West,RK Puram,RK Puram Sector 4 Complex,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-06-26,18,4,Thursday,0,0,1,28.563179,77.185331,2,0.351,Low,0,Confirmed
DEL-FIR-2025-106660,Dwarka,Dwarka Sector 23,Dwarka Sector 6 Commercial Pocket,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-09-19,14,31,Friday,0,0,0,28.593995,77.068595,4,0.545,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-106661,Outer-North,Samaypur Badli,Bawana Industrial Estate Sector 3,Industrial & Warehouse Estates,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-11-23,20,19,Sunday,1,0,1,28.798125,77.042206,4,0.567,Medium,0,Pending Investigation
DEL-FIR-2025-106662,Rohini,Begumpur,Prashant Vihar Institutional Area,Bank & ATM Premises,Motor Vehicle Theft,IPC 379 (BNS 303),2025-08-24,2,1,Sunday,1,1,0,28.708188,77.133267,3,0.767,High,1,Confirmed
DEL-FIR-2025-106663,Central,Daryaganj,Karol Bagh Gaffar Market,Commercial & Retail Market,Assault & Public Brawl,IPC 323/341 (BNS 115/126),2025-09-10,21,2,Wednesday,0,0,0,28.65093,77.192901,3,0.479,Medium,0,Unconfirmed / Unverified Tip
DEL-FIR-2025-106664,East,Laxmi Nagar,Kalyanpuri Bus Terminal Environs,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-07-15,13,55,Tuesday,0,0,0,28.620778,77.316805,4,0.63,Medium,0,Pending Investigation
DEL-FIR-2025-106665,Rohini,Kanjhawala,Begumpur Main Chowk,Street & Public Roadways,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-08-13,22,32,Wednesday,0,1,0,28.729905,77.081214,3,0.584,Medium,0,Pending Investigation
DEL-FIR-2025-106666,Outer-North,Narela,Bawana Industrial Estate Sector 3,Industrial & Warehouse Estates,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-11-25,16,13,Tuesday,0,0,0,28.800822,77.039332,4,0.53,Medium,0,Confirmed
DEL-FIR-2025-106667,North,Civil Lines,Sadar Bazar Wholesale Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-02-05,22,56,Wednesday,0,1,0,28.655567,77.208127,3,0.681,High,1,Confirmed
DEL-FIR-2025-106668,North-East,Khajuri Khas,Khajuri Khas Flyover Junction,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-03-19,2,21,Wednesday,0,1,0,28.71502,77.253692,4,0.545,Medium,0,Pending Investigation
DEL-FIR-2025-106669,North-East,Seelampur,Bhajanpura Wazirabad Road Intersection,Street & Public Roadways,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-02-12,22,28,Wednesday,0,1,0,,,4,0.753,High,1,Confirmed
DEL-FIR-2025-106670,North,Civil Lines,Delhi University North Campus Arts Faculty,Educational & Campus Environs,Motor Vehicle Theft,IPC 379 (BNS 303),2025-08-31,4,44,Sunday,1,1,0,28.691498,77.209394,3,0.636,Medium,0,Confirmed
DEL-FIR-2025-106671,North-West,Bharat Nagar,Shalimar Bagh Club Road,Street & Public Roadways,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-01-19,21,15,Sunday,1,0,0,28.711338,77.16183,4,0.591,Medium,0,Pending Investigation
DEL-FIR-2025-106672,South-East,Okhla,Greater Kailash 1 M-Block Market,Commercial & Retail Market,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-07-29,1,20,Tuesday,0,1,0,28.549313,77.228691,4,0.685,High,1,Confirmed
DEL-FIR-2025-106673,South,Mehrauli,Hauz Khas Village Social Hub,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-11-27,23,3,Thursday,0,1,0,28.557422,77.199267,3,0.663,High,1,Confirmed
DEL-FIR-2025-106674,West,Rajouri Garden,Janakpuri District Centre,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-08-21,23,48,Thursday,0,1,0,28.629348,77.080215,4,0.686,High,1,Pending Investigation
DEL-FIR-2025-106675,Dwarka,Dwarka South,Najafgarh Road Trunk Highway,Street & Public Roadways,Motor Vehicle Theft,IPC 379 (BNS 303),2025-12-16,11,1,Tuesday,0,0,0,28.62075,77.033747,3,0.37,Low,0,Confirmed
DEL-FIR-2025-106676,South-West,Vasant Vihar,Vasant Vihar Basant Lok Market,Commercial & Retail Market,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-07-03,17,9,Thursday,0,0,1,28.557669,77.160201,3,0.481,Medium,0,Confirmed
DEL-FIR-2025-106677,Outer-North,Shahbad Daulatpur,Shahbad Dairy Area,Residential Gated Colony,Motor Vehicle Theft,IPC 379 (BNS 303),2025-07-03,22,15,Thursday,0,1,0,28.758372,77.109376,3,0.588,Medium,0,Confirmed
DEL-FIR-2025-106678,Outer-North,Samaypur Badli,Samaypur Badli Metro & Railway Hub,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-09-05,4,16,Friday,0,1,0,28.747359,77.141735,4,0.777,High,1,Confirmed
DEL-FIR-2025-106679,East,Preet Vihar,Akshardham Metro Station Corridor,Transit & Metro Hub,Burglary & House Breaking,IPC 380/457 (BNS 305/331),2025-12-20,4,35,Saturday,1,1,0,28.618345,77.28184,4,0.756,High,1,Confirmed
DEL-FIR-2025-106680,Outer-North,Bawana,Samaypur Badli Metro & Railway Hub,Transit & Metro Hub,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-08-28,1,0,Thursday,0,1,0,28.745349,77.141866,4,0.599,Medium,0,Pending Investigation
DEL-FIR-2025-106681,Outer,Mianwali Nagar,Paschim Vihar Jwala Heri Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-09-23,11,42,Tuesday,0,0,0,28.669959,77.105722,2,0.47,Medium,0,Confirmed
DEL-FIR-2025-106682,New Delhi,Chanakyapuri,Rajiv Chowk Metro Interchange,Transit & Metro Hub,Snatching (Chain/Mobile),IPC 379/356 (BNS 304),2025-01-03,12,43,Friday,0,0,0,28.631386,77.217864,3,0.543,Medium,0,Confirmed
DEL-FIR-2025-106683,New Delhi,Mandir Marg,Chanakyapuri Diplomatic Enclave,Residential Gated Colony,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-10-30,9,28,Thursday,0,0,1,28.577,77.166268,2,0.317,Low,0,Confirmed
DEL-FIR-2025-106684,Outer,Nangloi,Sultanpuri C-Block Market,Commercial & Retail Market,Pickpocketing & Luggage Theft,IPC 379 (BNS 303),2025-10-29,8,45,Wednesday,0,0,1,28.702105,77.075181,2,0.451,Medium,0,Confirmed
DEL-FIR-2025-106685,South-East,Lajpat Nagar,Lajpat Nagar Central Market,Commercial & Retail Market,Street Robbery / Mugging,IPC 392/394 (BNS 309),2025-01-08,0,12,Wednesday,0,1,0,28.569452,77.244878,4,0.788,High,1,Confirmed
